date_day,date_name,sex_name,geography_name,value_type_name,measures,measures_name,all_persons_aged_16_and_over,total_economically_active_aged_16_and_over,total_in_employment_aged_16_and_over,total_unemployed_aged_16_and_over,total_economically_inactive_aged_16_and_over,all_persons_aged_16_to_64,total_economically_active_aged_16_to_64,total_in_employment_aged_16_to_64,total_unemployed_aged_16_to_64,total_economically_inactive_aged_16_to_64
2011-05-01,Mar 2011-May 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.9,52.8,7.2,43.1,,70.6,65.4,7.3,29.4
2011-05-01,Mar 2011-May 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.1,0.1,0.1,,0,-0.1,0.1,0
2011-05-01,Mar 2011-May 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.1,0.3,-0.1,,0.1,-0.1,0.3,-0.1
2011-05-01,Mar 2011-May 2011,Total,United Kingdom,Level,20100,number of people,50573731,31966929,29466488,2500439,18606802,40516123,31050669,28568794,2481875,9465454
2011-05-01,Mar 2011-May 2011,Total,United Kingdom,Change on quarter,20100,number of people,114210,33273,24505,8766,80937,63756,22645,14926,7717,41111
2011-05-01,Mar 2011-May 2011,Total,United Kingdom,Change on year,20100,number of people,456261,315539,322803,-7265,140722,255368,222440,226183,-3742,32928
2011-05-01,Mar 2011-May 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.2,58.3,7.8,36.8,,76.6,70.5,8,23.4
2011-05-01,Mar 2011-May 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.1,0,0.1,,-0.1,-0.1,0,0.1
2011-05-01,Mar 2011-May 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.1,-0.1,-0.1,,0.1,0.1,-0.1,-0.1
2011-06-01,Apr 2011-Jun 2011,Male,London,Level,20100,number of people,3184631,2358468,2127297,231171,826163,2795065,2307961,2077892,230069,487104
2011-06-01,Apr 2011-Jun 2011,Male,London,Change on quarter,20100,number of people,16044,6399,-19829,26228,9645,14257,6187,-21069,27256,8070
2011-06-01,Apr 2011-Jun 2011,Male,London,Change on year,20100,number of people,63128,72842,57920,14922,-9714,55961,61071,46261,14810,-5110
2011-06-01,Apr 2011-Jun 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.1,66.8,9.8,25.9,,82.6,74.3,10,17.4
2011-06-01,Apr 2011-Jun 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-1,1.1,0.2,,-0.2,-1.1,1.2,0.2
2011-06-01,Apr 2011-Jun 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.8,0.5,0.3,-0.8,,0.5,0.2,0.4,-0.5
2011-06-01,Apr 2011-Jun 2011,Female,London,Level,20100,number of people,3317608,1952641,1755050,197591,1364967,2826365,1913720,1716870,196850,912645
2011-06-01,Apr 2011-Jun 2011,Female,London,Change on quarter,20100,number of people,13711,7647,2568,5078,6064,12261,6332,1291,5041,5929
2011-06-01,Apr 2011-Jun 2011,Female,London,Change on year,20100,number of people,53682,30234,15627,14608,23448,48136,30157,14701,15456,17979
2011-06-01,Apr 2011-Jun 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.9,52.9,10.1,41.1,,67.7,60.7,10.3,32.3
2011-06-01,Apr 2011-Jun 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.1,0.2,0,,-0.1,-0.2,0.2,0.1
2011-06-01,Apr 2011-Jun 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.4,0.6,0,,-0.1,-0.5,0.7,0.1
2011-06-01,Apr 2011-Jun 2011,Total,London,Level,20100,number of people,6502239,4311109,3882347,428762,2191130,5621430,4221681,3794762,426919,1399749
2011-06-01,Apr 2011-Jun 2011,Total,London,Change on quarter,20100,number of people,29755,14046,-17261,31307,15709,26518,12519,-19778,32297,13999
2011-06-01,Apr 2011-Jun 2011,Total,London,Change on year,20100,number of people,116810,103076,73547,29530,13734,104097,91228,60962,30266,12869
2011-06-01,Apr 2011-Jun 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.3,59.7,9.9,33.7,,75.1,67.5,10.1,24.9
2011-06-01,Apr 2011-Jun 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.5,0.7,0.1,,-0.1,-0.7,0.7,0.1
2011-06-01,Apr 2011-Jun 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.4,0.1,0.5,-0.4,,0.2,-0.2,0.5,-0.2
2011-06-01,Apr 2011-Jun 2011,Male,United Kingdom,Level,20100,number of people,24615304,17188833,15727528,1461306,7426471,20093215,16636992,15186833,1450158,3456223
2011-06-01,Apr 2011-Jun 2011,Male,United Kingdom,Change on quarter,20100,number of people,62291,60148,35188,24959,2143,34768,37807,11415,26393,-3039
2011-06-01,Apr 2011-Jun 2011,Male,United Kingdom,Change on year,20100,number of people,249642,174443,188697,-14252,75199,139313,121628,132797,-11169,17685
2011-06-01,Apr 2011-Jun 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.8,63.9,8.5,30.2,,82.8,75.6,8.7,17.2
2011-06-01,Apr 2011-Jun 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0,0.1,-0.1,,0,-0.1,0.1,0
2011-06-01,Apr 2011-Jun 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.1,-0.2,0,,0,0.1,-0.1,0
2011-06-01,Apr 2011-Jun 2011,Female,United Kingdom,Level,20100,number of people,25995672,14797451,13719034,1078415,11198221,20443609,14443157,13371549,1071609,6000452
2011-06-01,Apr 2011-Jun 2011,Female,United Kingdom,Change on quarter,20100,number of people,51947,1841,-29702,31540,50106,29129,24024,-5124,29149,5105
2011-06-01,Apr 2011-Jun 2011,Female,United Kingdom,Change on year,20100,number of people,206607,132333,65943,66387,74274,115897,123187,58197,64988,-7290
2011-06-01,Apr 2011-Jun 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.9,52.8,7.3,43.1,,70.6,65.4,7.4,29.4
2011-06-01,Apr 2011-Jun 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.2,0.2,0.1,,0,-0.1,0.2,0
2011-06-01,Apr 2011-Jun 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.2,0.4,-0.1,,0.2,-0.1,0.4,-0.2
2011-06-01,Apr 2011-Jun 2011,Total,United Kingdom,Level,20100,number of people,50610976,31986284,29446562,2539722,18624692,40536824,31080147,28558380,2521764,9456677
2011-06-01,Apr 2011-Jun 2011,Total,United Kingdom,Change on quarter,20100,number of people,114238,61989,5487,56502,52249,63897,61830,6288,55538,2067
2011-06-01,Apr 2011-Jun 2011,Total,United Kingdom,Change on year,20100,number of people,456249,306775,254639,52137,149474,255210,244815,190991,53816,10395
2011-06-01,Apr 2011-Jun 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.2,58.2,7.9,36.8,,76.7,70.5,8.1,23.3
2011-06-01,Apr 2011-Jun 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.1,0.2,0,,0,-0.1,0.2,0
2011-06-01,Apr 2011-Jun 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0,0.1,0,,0.1,0,0.1,-0.1
2011-07-01,May 2011-Jul 2011,Male,London,Level,20100,number of people,3190096,2350934,2118642,232292,839162,2799909,2303618,2072784,230834,496291
2011-07-01,May 2011-Jul 2011,Male,London,Change on quarter,20100,number of people,16139,-12933,-27411,14478,29072,14332,-10962,-26102,15140,25294
2011-07-01,May 2011-Jul 2011,Male,London,Change on year,20100,number of people,64709,56159,39703,16456,8550,57434,48443,32500,15943,8991
2011-07-01,May 2011-Jul 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73.7,66.4,9.9,26.3,,82.3,74,10,17.7
2011-07-01,May 2011-Jul 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.8,-1.2,0.7,0.8,,-0.8,-1.3,0.7,0.8
2011-07-01,May 2011-Jul 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,-0.1,0.5,-0.3,,0,-0.4,0.5,0
2011-07-01,May 2011-Jul 2011,Female,London,Level,20100,number of people,3322066,1951862,1747843,204019,1370204,2830336,1916147,1713409,202739,914189
2011-07-01,May 2011-Jul 2011,Female,London,Change on quarter,20100,number of people,13641,16285,-2762,19046,-2644,12170,23723,4812,18912,-11553
2011-07-01,May 2011-Jul 2011,Female,London,Change on year,20100,number of people,54581,28122,4597,23525,26459,48844,30545,6781,23764,18299
2011-07-01,May 2011-Jul 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.8,52.6,10.5,41.2,,67.7,60.5,10.6,32.3
2011-07-01,May 2011-Jul 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,-0.3,0.9,-0.2,,0.5,-0.1,0.9,-0.5
2011-07-01,May 2011-Jul 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.7,1.1,0.1,,-0.1,-0.8,1.1,0.1
2011-07-01,May 2011-Jul 2011,Total,London,Level,20100,number of people,6512162,4302795,3866485,436311,2209367,5630245,4219766,3786193,433573,1410479
2011-07-01,May 2011-Jul 2011,Total,London,Change on quarter,20100,number of people,29780,3351,-30172,33524,26429,26502,12762,-21291,34052,13740
2011-07-01,May 2011-Jul 2011,Total,London,Change on year,20100,number of people,119290,84280,44301,39980,35010,106278,78989,39281,39708,27289
2011-07-01,May 2011-Jul 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.1,59.4,10.1,33.9,,74.9,67.2,10.3,25.1
2011-07-01,May 2011-Jul 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.7,0.8,0.3,,-0.1,-0.7,0.8,0.1
2011-07-01,May 2011-Jul 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.4,0.7,-0.1,,0,-0.6,0.8,0
2011-07-01,May 2011-Jul 2011,Male,United Kingdom,Level,20100,number of people,24636653,17119798,15654789,1465008,7516855,20105287,16578757,15127767,1450988,3526530
2011-07-01,May 2011-Jul 2011,Male,United Kingdom,Change on quarter,20100,number of people,62772,-49875,-87307,37433,112647,35249,-40271,-76650,36378,75520
2011-07-01,May 2011-Jul 2011,Male,United Kingdom,Change on year,20100,number of people,250532,31532,20532,10996,219000,140088,18619,8200,10417,121469
2011-07-01,May 2011-Jul 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.5,63.5,8.6,30.5,,82.5,75.2,8.8,17.5
2011-07-01,May 2011-Jul 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.5,0.2,0.4,,-0.3,-0.5,0.2,0.3
2011-07-01,May 2011-Jul 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,-0.6,0,0.6,,-0.5,-0.5,0.1,0.5
2011-07-01,May 2011-Jul 2011,Female,United Kingdom,Level,20100,number of people,26012902,14781521,13690319,1091204,11231381,20453184,14435770,13352212,1083558,6017414
2011-07-01,May 2011-Jul 2011,Female,United Kingdom,Change on quarter,20100,number of people,51679,53918,-3353,57271,-2239,28850,69911,15489,54422,-41061
2011-07-01,May 2011-Jul 2011,Female,United Kingdom,Change on year,20100,number of people,207003,56674,-651,57326,150329,115768,64563,9472,55090,51205
2011-07-01,May 2011-Jul 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.8,52.6,7.4,43.2,,70.6,65.3,7.5,29.4
2011-07-01,May 2011-Jul 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.1,0.4,-0.1,,0.2,0,0.3,-0.2
2011-07-01,May 2011-Jul 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.4,0.4,0.2,,-0.1,-0.3,0.3,0.1
2011-07-01,May 2011-Jul 2011,Total,United Kingdom,Level,20100,number of people,50649555,31901319,29345107,2556215,18748236,40558471,31014528,28479980,2534548,9543943
2011-07-01,May 2011-Jul 2011,Total,United Kingdom,Change on quarter,20100,number of people,114451,4044,-90661,94707,110407,64099,29640,-61160,90801,34459
2011-07-01,May 2011-Jul 2011,Total,United Kingdom,Change on year,20100,number of people,457535,88204,19880,68326,369331,255856,83182,17673,65508,172674
2011-07-01,May 2011-Jul 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63,57.9,8,37,,76.5,70.2,8.2,23.5
2011-07-01,May 2011-Jul 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.3,0.3,0.1,,0,-0.3,0.3,0
2011-07-01,May 2011-Jul 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.5,0.2,0.4,,-0.3,-0.4,0.2,0.3
2011-08-01,Jun 2011-Aug 2011,Male,London,Level,20100,number of people,3192854,2347107,2109335,237772,845747,2801534,2302131,2067019,235112,499403
2011-08-01,Jun 2011-Aug 2011,Male,London,Change on quarter,20100,number of people,13548,-3845,-13659,9814,17393,11180,1728,-6928,8656,9452
2011-08-01,Jun 2011-Aug 2011,Male,London,Change on year,20100,number of people,62020,44985,17239,27746,17035,54219,41237,14436,26800,12982
2011-08-01,Jun 2011-Aug 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73.5,66.1,10.1,26.5,,82.2,73.8,10.2,17.8
2011-08-01,Jun 2011-Aug 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.7,0.4,0.4,,-0.3,-0.5,0.4,0.3
2011-08-01,Jun 2011-Aug 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.8,1,0,,-0.1,-0.9,1,0.1
2011-08-01,Jun 2011-Aug 2011,Female,London,Level,20100,number of people,3324949,1945551,1736004,209547,1379398,2832163,1911657,1708149,203508,920506
2011-08-01,Jun 2011-Aug 2011,Female,London,Change on quarter,20100,number of people,11852,-12209,-28671,16462,24061,9845,-5707,-17287,11580,15552
2011-08-01,Jun 2011-Aug 2011,Female,London,Change on year,20100,number of people,52861,28377,-195,28573,24484,46570,29538,5440,24098,17032
2011-08-01,Jun 2011-Aug 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.5,52.2,10.8,41.5,,67.5,60.3,10.6,32.5
2011-08-01,Jun 2011-Aug 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,-1.1,0.9,0.6,,-0.4,-0.8,0.6,0.4
2011-08-01,Jun 2011-Aug 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.8,1.3,0.1,,-0.1,-0.8,1.1,0.1
2011-08-01,Jun 2011-Aug 2011,Total,London,Level,20100,number of people,6517803,4292658,3845339,447319,2225145,5633697,4213787,3775168,438620,1419910
2011-08-01,Jun 2011-Aug 2011,Total,London,Change on quarter,20100,number of people,25400,-16054,-42330,26275,41454,21025,-3980,-24215,20236,25005
2011-08-01,Jun 2011-Aug 2011,Total,London,Change on year,20100,number of people,114881,73362,17043,56318,41519,100789,70773,19877,50898,30016
2011-08-01,Jun 2011-Aug 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,65.9,59,10.4,34.1,,74.8,67,10.4,25.2
2011-08-01,Jun 2011-Aug 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.5,-0.9,0.6,0.5,,-0.4,-0.7,0.5,0.4
2011-08-01,Jun 2011-Aug 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.8,1.2,0,,-0.1,-0.9,1.1,0.1
2011-08-01,Jun 2011-Aug 2011,Male,United Kingdom,Level,20100,number of people,24650767,17128825,15620638,1508186,7521942,20102883,16609089,15114084,1495000,3493794
2011-08-01,Jun 2011-Aug 2011,Male,United Kingdom,Change on quarter,20100,number of people,55859,-52622,-118163,65540,108481,21010,-20993,-86714,65715,42003
2011-08-01,Jun 2011-Aug 2011,Male,United Kingdom,Change on year,20100,number of people,243867,36125,-33103,69228,207742,126108,42578,-27867,70441,83530
2011-08-01,Jun 2011-Aug 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.5,63.4,8.8,30.5,,82.6,75.2,9,17.4
2011-08-01,Jun 2011-Aug 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.6,0.4,0.4,,-0.2,-0.5,0.4,0.2
2011-08-01,Jun 2011-Aug 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.5,-0.8,0.4,0.5,,-0.3,-0.6,0.4,0.3
2011-08-01,Jun 2011-Aug 2011,Female,United Kingdom,Level,20100,number of people,26025228,14780518,13678058,1102461,11244710,20450697,14445634,13352624,1093009,6005063
2011-08-01,Jun 2011-Aug 2011,Female,United Kingdom,Change on quarter,20100,number of people,46405,-4962,-49630,44668,51367,16447,25048,-15371,40419,-8601
2011-08-01,Jun 2011-Aug 2011,Female,United Kingdom,Change on year,20100,number of people,201662,57901,-7644,65546,143761,103303,71443,10150,61289,31860
2011-08-01,Jun 2011-Aug 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.8,52.6,7.5,43.2,,70.6,65.3,7.6,29.4
2011-08-01,Jun 2011-Aug 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.3,0.3,0.1,,0.1,-0.1,0.3,-0.1
2011-08-01,Jun 2011-Aug 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.4,0.4,0.2,,0,-0.3,0.4,0
2011-08-01,Jun 2011-Aug 2011,Total,United Kingdom,Level,20100,number of people,50675995,31909341,29298695,2610646,18766654,40553580,31054721,28466710,2588010,9498859
2011-08-01,Jun 2011-Aug 2011,Total,United Kingdom,Change on quarter,20100,number of people,102264,-57588,-167793,110207,159852,37457,4052,-102084,106135,33405
2011-08-01,Jun 2011-Aug 2011,Total,United Kingdom,Change on year,20100,number of people,445529,94025,-40747,134771,351504,229411,114019,-17714,131734,115392
2011-08-01,Jun 2011-Aug 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63,57.8,8.2,37,,76.6,70.2,8.3,23.4
2011-08-01,Jun 2011-Aug 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.4,0.4,0.2,,-0.1,-0.3,0.3,0.1
2011-08-01,Jun 2011-Aug 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.6,0.4,0.4,,-0.2,-0.4,0.4,0.2
2011-09-01,Jul 2011-Sep 2011,Male,London,Level,20100,number of people,3195582,2350590,2105683,244907,844992,2803094,2303404,2061635,241768,499690
2011-09-01,Jul 2011-Sep 2011,Male,London,Change on quarter,20100,number of people,10951,-7878,-21614,13736,18829,8029,-4557,-16257,11699,12586
2011-09-01,Jul 2011-Sep 2011,Male,London,Change on year,20100,number of people,59332,33474,1819,31655,25858,50976,30968,908,30059,20008
2011-09-01,Jul 2011-Sep 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73.6,65.9,10.4,26.4,,82.2,73.5,10.5,17.8
2011-09-01,Jul 2011-Sep 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.5,-0.9,0.6,0.5,,-0.4,-0.8,0.5,0.4
2011-09-01,Jul 2011-Sep 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-1.2,1.2,0.3,,-0.4,-1.3,1.2,0.4
2011-09-01,Jul 2011-Sep 2011,Female,London,Level,20100,number of people,3327621,1933258,1742489,190768,1394363,2833754,1895195,1712218,182977,938559
2011-09-01,Jul 2011-Sep 2011,Female,London,Change on quarter,20100,number of people,10013,-19383,-12561,-6823,29396,7389,-18525,-4652,-13873,25914
2011-09-01,Jul 2011-Sep 2011,Female,London,Change on year,20100,number of people,50903,4066,-10531,14596,46837,44011,-4101,-12871,8770,48112
2011-09-01,Jul 2011-Sep 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.1,52.4,9.9,41.9,,66.9,60.4,9.7,33.1
2011-09-01,Jul 2011-Sep 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.8,-0.5,-0.3,0.8,,-0.8,-0.3,-0.6,0.8
2011-09-01,Jul 2011-Sep 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.8,-1.1,0.7,0.8,,-1.2,-1.4,0.5,1.2
2011-09-01,Jul 2011-Sep 2011,Total,London,Level,20100,number of people,6523203,4283847,3848172,435675,2239356,5636848,4198599,3773854,424745,1438249
2011-09-01,Jul 2011-Sep 2011,Total,London,Change on quarter,20100,number of people,20964,-27262,-34175,6913,48226,15418,-23082,-20908,-2174,38500
2011-09-01,Jul 2011-Sep 2011,Total,London,Change on year,20100,number of people,110235,37539,-8712,46251,72696,94987,26867,-11961,38828,68120
2011-09-01,Jul 2011-Sep 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,65.7,59,10.2,34.3,,74.5,66.9,10.1,25.5
2011-09-01,Jul 2011-Sep 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,-0.7,0.2,0.6,,-0.6,-0.6,0,0.6
2011-09-01,Jul 2011-Sep 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.5,-1.1,1,0.5,,-0.8,-1.4,0.9,0.8
2011-09-01,Jul 2011-Sep 2011,Male,United Kingdom,Level,20100,number of people,24664015,17134615,15590857,1543757,7529400,20099703,16592528,15063976,1528552,3507175
2011-09-01,Jul 2011-Sep 2011,Male,United Kingdom,Change on quarter,20100,number of people,48711,-54218,-136671,82451,102929,6488,-44464,-122857,78394,50952
2011-09-01,Jul 2011-Sep 2011,Male,United Kingdom,Change on year,20100,number of people,236481,6475,-105301,111776,230006,111469,-2307,-113903,111597,113776
2011-09-01,Jul 2011-Sep 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.5,63.2,9,30.5,,82.6,74.9,9.2,17.4
2011-09-01,Jul 2011-Sep 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.7,0.5,0.4,,-0.2,-0.6,0.5,0.2
2011-09-01,Jul 2011-Sep 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,-1,0.6,0.6,,-0.5,-1,0.7,0.5
2011-09-01,Jul 2011-Sep 2011,Female,United Kingdom,Level,20100,number of people,26037208,14807752,13689778,1117972,11229456,20448082,14468092,13362189,1105901,5979990
2011-09-01,Jul 2011-Sep 2011,Female,United Kingdom,Change on quarter,20100,number of people,41536,10301,-29256,39557,31235,4473,24935,-9360,34292,-20462
2011-09-01,Jul 2011-Sep 2011,Female,United Kingdom,Change on year,20100,number of people,196509,80278,614,79665,116231,91146,85566,13854,71712,5580
2011-09-01,Jul 2011-Sep 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.9,52.6,7.5,43.1,,70.8,65.3,7.6,29.2
2011-09-01,Jul 2011-Sep 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.2,0.3,0.1,,0.1,-0.1,0.2,-0.1
2011-09-01,Jul 2011-Sep 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.4,0.5,0.1,,0.1,-0.2,0.5,-0.1
2011-09-01,Jul 2011-Sep 2011,Total,United Kingdom,Level,20100,number of people,50701223,31942364,29280635,2661729,18758859,40547785,31060620,28426168,2634454,9487165
2011-09-01,Jul 2011-Sep 2011,Total,United Kingdom,Change on quarter,20100,number of people,90247,-43920,-165927,122007,134167,10961,-19527,-132212,112690,30488
2011-09-01,Jul 2011-Sep 2011,Total,United Kingdom,Change on year,20100,number of people,432990,86750,-104686,191441,346240,202615,83261,-100044,183306,119354
2011-09-01,Jul 2011-Sep 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63,57.8,8.3,37,,76.6,70.1,8.5,23.4
